6/12 1:5:10|ChromeMainFrame|createBrowserWindowWithListener|constructor called.
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for time 0.10800000000000409 = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForURLType|Method called.
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplit|isSplitForURLType = false
6/12 1:7:2|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:7:2|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:7:2|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/images/banner_merctur.jpg, requestOrResponce = request
6/12 1:7:2|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325022206
6/12 1:7:2|Utils|convertToSecond method called|time = 111791.0
6/12 1:7:2|Utils|isSplit|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:2|Utils|isSplit|Splitting for method GET = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for time 0.1280000000000001 = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForURLType|Method called.
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplit|isSplitForURLType = false
6/12 1:7:2|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:7:2|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:7:2|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/vep/images/velocigen.gif, requestOrResponce = request
6/12 1:7:2|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325022225
6/12 1:7:2|Utils|convertToSecond method called|time = 111810.0
6/12 1:7:2|Utils|isSplit|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:2|Utils|isSplit|Splitting for method GET = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:2|Utils|isSplit|Splitting for time 0.14700000000000557 = false
6/12 1:7:2|Utils|isSplit|result = false
6/12 1:7:2|Utils|isSplitForURLType|Method called.
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplitForURLType|value = false
6/12 1:7:2|Utils|isSplit|isSplitForURLType = false
6/12 1:7:2|ChromeBrowserNavigationListener|onFailLoadingFrame|Method Called. Error in loading frame
6/12 1:7:3|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/images/banner_merctur.jpg, requestOrResponce = response
6/12 1:7:3|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325023556
6/12 1:7:3|Utils|convertToSecond method called|time = 113141.0
6/12 1:7:3|Utils|isSplit|Method called.
6/12 1:7:3|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:3|Utils|isSplit|Splitting for method GET = false
6/12 1:7:3|Utils|isSplit|result = false
6/12 1:7:3|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:3|Utils|isSplit|Splitting for time 0.1280000000000001 = false
6/12 1:7:3|Utils|isSplit|result = false
6/12 1:7:3|Utils|isSplitForURLType|Method called.
6/12 1:7:3|Utils|isSplitForURLType|value = false
6/12 1:7:3|Utils|isSplitForURLType|value = false
6/12 1:7:3|Utils|isSplitForURLType|value = false
6/12 1:7:3|Utils|isSplit|isSplitForURLType = false
6/12 1:7:3|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/images/banner_merctur.jpg
6/12 1:7:3|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325023556
6/12 1:7:3|Utils|convertToSecond method called|time = 113141.0
6/12 1:7:3|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325023556
6/12 1:7:3|Utils|convertToSecond method called|time = 113141.0
6/12 1:7:3|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/images/
6/12 1:7:7|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/login.gif, requestOrResponce = response
6/12 1:7:7|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325027368
6/12 1:7:7|Utils|convertToSecond method called|time = 116953.0
6/12 1:7:7|Utils|isSplit|Method called.
6/12 1:7:7|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:7|Utils|isSplit|Splitting for method GET = false
6/12 1:7:7|Utils|isSplit|result = false
6/12 1:7:7|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:7|Utils|isSplit|Splitting for time -1.3700000000000045 = false
6/12 1:7:7|Utils|isSplit|result = false
6/12 1:7:7|Utils|isSplitForURLType|Method called.
6/12 1:7:7|Utils|isSplitForURLType|value = false
6/12 1:7:7|Utils|isSplitForURLType|value = false
6/12 1:7:7|Utils|isSplitForURLType|value = false
6/12 1:7:7|Utils|isSplit|isSplitForURLType = false
6/12 1:7:7|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/login.gif
6/12 1:7:7|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325027368
6/12 1:7:7|Utils|convertToSecond method called|time = 116953.0
6/12 1:7:7|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325027368
6/12 1:7:7|Utils|convertToSecond method called|time = 116953.0
6/12 1:7:7|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:7:12|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif, requestOrResponce = response
6/12 1:7:12|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325032612
6/12 1:7:12|Utils|convertToSecond method called|time = 122197.0
6/12 1:7:12|Utils|isSplit|Method called.
6/12 1:7:12|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:12|Utils|isSplit|Splitting for method GET = false
6/12 1:7:12|Utils|isSplit|result = false
6/12 1:7:12|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:12|Utils|isSplit|Splitting for time -5.222000000000008 = false
6/12 1:7:12|Utils|isSplit|result = false
6/12 1:7:12|Utils|isSplitForURLType|Method called.
6/12 1:7:12|Utils|isSplitForURLType|value = false
6/12 1:7:12|Utils|isSplitForURLType|value = false
6/12 1:7:12|Utils|isSplitForURLType|value = false
6/12 1:7:12|Utils|isSplit|isSplitForURLType = false
6/12 1:7:12|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:12|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325032612
6/12 1:7:12|Utils|convertToSecond method called|time = 122197.0
6/12 1:7:12|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325032612
6/12 1:7:12|Utils|convertToSecond method called|time = 122197.0
6/12 1:7:12|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:7:20|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/vep/images/velocigen.gif, requestOrResponce = response
6/12 1:7:20|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325040228
6/12 1:7:20|Utils|convertToSecond method called|time = 129813.0
6/12 1:7:20|Utils|isSplit|Method called.
6/12 1:7:20|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:20|Utils|isSplit|Splitting for method GET = false
6/12 1:7:20|Utils|isSplit|result = false
6/12 1:7:20|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:20|Utils|isSplit|Splitting for time -10.387 = false
6/12 1:7:20|Utils|isSplit|result = false
6/12 1:7:20|Utils|isSplitForURLType|Method called.
6/12 1:7:20|Utils|isSplitForURLType|value = false
6/12 1:7:20|Utils|isSplitForURLType|value = false
6/12 1:7:20|Utils|isSplitForURLType|value = false
6/12 1:7:20|Utils|isSplit|isSplitForURLType = false
6/12 1:7:20|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/vep/images/velocigen.gif
6/12 1:7:20|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325040228
6/12 1:7:20|Utils|convertToSecond method called|time = 129813.0
6/12 1:7:20|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325040228
6/12 1:7:20|Utils|convertToSecond method called|time = 129813.0
6/12 1:7:20|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/vep/images/
6/12 1:7:24|ScriptHTMLStart|stopRecording|Method Called.
6/12 1:7:24|ScriptHTMLStart|stopRecording|Going to stop recording
6/12 1:7:24|NSChromeBrowser|stopRecord|Method called.
6/12 1:7:28|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif, requestOrResponce = response
6/12 1:7:28|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325048927
6/12 1:7:28|Utils|convertToSecond method called|time = 138512.0
6/12 1:7:28|Utils|isSplit|Method called.
6/12 1:7:28|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:28|Utils|isSplit|Splitting for method GET = false
6/12 1:7:28|Utils|isSplit|result = false
6/12 1:7:28|Utils|isSplitForTimeDiff|Method called.
6/12 1:7:28|Utils|isSplit|Splitting for time -18.061999999999983 = false
6/12 1:7:28|Utils|isSplit|result = false
6/12 1:7:28|Utils|isSplitForURLType|Method called.
6/12 1:7:28|Utils|isSplitForURLType|value = false
6/12 1:7:28|Utils|isSplitForURLType|value = false
6/12 1:7:28|Utils|isSplitForURLType|value = false
6/12 1:7:28|Utils|isSplit|isSplitForURLType = false
6/12 1:7:28|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:28|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325048927
6/12 1:7:28|Utils|convertToSecond method called|time = 138512.0
6/12 1:7:28|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325048927
6/12 1:7:28|Utils|convertToSecond method called|time = 138512.0
6/12 1:7:29|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:7:29|ChromeBrowserNavigationListener|onFinishLoadingFrame|Method Called for URL=http://10.10.30.2:81/cgi-bin/welcome
6/12 1:7:29|Utils|getURLTracker|urlString = http://10.10.30.2:81/cgi-bin/welcome, requestOrResponce = snapShot
6/12 1:7:29|ChromeCClickListener|addAllHTMLElementsListeners|Method Called.
6/12 1:7:29|ProgressBar|setVisible|Method Called. bool = false
6/12 1:7:29|ChromeMainFrame|addBrowserDisposeListener|browser disposed called.
6/12 1:7:29|WebCFormattor|generateScripts|method called.
6/12 1:7:29|Utils|addLastPageLeftUrlsToInlineUrlsOfLastPage|Method called.
6/12 1:7:29|Utils|modifyMapForSplit|Method called.
6/12 1:7:29|Utils|modifyMapForSplit|Before Modify URL Map Size :3
6/12 1:7:29|Utils|modifyMapForThinkTime|Method called.
6/12 1:7:29|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560325044687
6/12 1:7:29|Utils|convertToSecond method called|time = 134272.0
6/12 1:7:29|Utils|modifyMapForThinkTime|Modifying url list for last page=welcome, startThink=129.813, endThink=134.272
6/12 1:7:29|Utils|modifyMapForSplit|url = http://10.10.30.2:81/cgi-bin/reservation
6/12 1:7:29|Utils|modifyMapForSplit|pageName loginindex1listOfSplittedUrl size8
6/12 1:7:29|Utils|modifyMapForSplit|url = https://clients1.google.com/tbproxy/af/query?client=Chromium
6/12 1:7:29|Utils|isSplit|Method called.
6/12 1:7:29|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:29|Utils|isSplit|Splitting for method POST = true
6/12 1:7:29|Utils|isSplit|result = true
6/12 1:7:29|Utils|modifyMapForSplit|pageName reservationindex2listOfSplittedUrl size7
6/12 1:7:29|Utils|modifyMapForSplit|url = https://clients1.google.com/tbproxy/af/query?client=Chromium
6/12 1:7:29|Utils|isSplit|Method called.
6/12 1:7:29|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:7:29|Utils|isSplit|Splitting for method POST = true
6/12 1:7:29|Utils|isSplit|result = true
6/12 1:7:29|Utils|modifyMapForSplit|pageName queryindex3listOfSplittedUrl size20
6/12 1:7:29|Utils|modifyMapForSplit|After Modify URL Map Size :6
6/12 1:7:29|Utils|generateEventDetail|method called.
6/12 1:7:29|Utils|getTimeStampForPage|Method called.
6/12 1:7:29|Utils|getTimeStampForPage|Method called.
6/12 1:7:29|Utils|getTimeStampForPage|Method called.
6/12 1:7:29|Utils|getTimeStampForPage|Method called.
6/12 1:7:29|Utils|getTimeStampForPage|Method called.
6/12 1:7:29|Utils|getTimeStampForPage|Method called.
6/12 1:7:29|Utils|generateUrlInfoListDetail|method called
6/12 1:7:29|Utils|getTimeStampForPage|Method called.
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/index.html
6/12 1:7:29|Utils|convertToSecond method called|time = 10.209000000000001
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/index.html
6/12 1:7:29|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=10.10.30.2_81/tours/, Utils.getDumpPath() = C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 1.4649999999999999
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 5.366
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/login.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 1.9320000000000004
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/login.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/images/banner_merctur.jpg
6/12 1:7:29|Utils|convertToSecond method called|time = 1.0050000000000008
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/images/banner_merctur.jpg
6/12 1:7:29|Utils|getTimeStampForPage|Method called.
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/cgi-bin/login?userSession=75893.0884568651DQADHfApHDHfcDtccpfAttcf&username=sandeep&password=sand&login.x=60&login.y=11&login=Login&JSFormSubmit=off
6/12 1:7:29|Utils|convertToSecond method called|time = 0.06800000000000139
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/cgi-bin/login?userSession=75893.0884568651DQADHfApHDHfcDtccpfAttcf&username=sandeep&password=sand&login.x=60&login.y=11&login=Login&JSFormSubmit=off
6/12 1:7:29|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=10.10.30.2_81/cgi-bin/, Utils.getDumpPath() = C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 15.701
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 1.623000000000001
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/flights.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 19.485
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/flights.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/home.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 6.275000000000002
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/home.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 15.253
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/images/banner_merctur.jpg
6/12 1:7:29|Utils|convertToSecond method called|time = 8.637999999999998
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/images/banner_merctur.jpg
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/vep/images/velocigen.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 9.692000000000004
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/vep/images/velocigen.gif
6/12 1:7:29|Utils|getTimeStampForPage|Method called.
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/cgi-bin/reservation
6/12 1:7:29|Utils|convertToSecond method called|time = 0.03999999999999915
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/cgi-bin/reservation
6/12 1:7:29|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=10.10.30.2_81/cgi-bin/, Utils.getDumpPath() = C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 1.6799999999999997
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/flights.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 8.243000000000002
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/flights.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/home.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/home.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/splash_Findflight.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/splash_Findflight.gif
6/12 1:7:29|Utils|getTimeStampForPage|Method called.
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = https://clients1.google.com/tbproxy/af/query?client=Chromium
6/12 1:7:29|Utils|convertToSecond method called|time = 0.3149999999999977
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =https://clients1.google.com/tbproxy/af/query?client=Chromium
6/12 1:7:29|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=clients1.google.com/tbproxy/af/, Utils.getDumpPath() = C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/images/continue.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 1.7439999999999998
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/images/continue.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/vep/images/velocigen.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 2.110999999999997
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/vep/images/velocigen.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/cgi-bin/findflight?depart=Acapulco&departDate=06-13-2019&arrive=Acapulco&returnDate=06-14-2019&numPassengers=1&seatPref=Window&seatType=First&findFlights.x=62&findFlights.y=12&findFlights=Submit
6/12 1:7:29|Utils|convertToSecond method called|time = 0.11299999999999955
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/cgi-bin/findflight?depart=Acapulco&departDate=06-13-2019&arrive=Acapulco&returnDate=06-14-2019&numPassengers=1&seatPref=Window&seatType=First&findFlights.x=62&findFlights.y=12&findFlights=Submit
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 2.7580000000000027
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/flights.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 13.116999999999997
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/flights.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/home.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 10.548999999999992
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/home.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/images/splash_Searchresults.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 5.735999999999997
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/images/splash_Searchresults.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/images/continue.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 9.281999999999996
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/images/continue.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/vep/images/velocigen.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/vep/images/velocigen.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/images/startover.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/images/startover.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/cgi-bin/findflight?hidden_outboundFlight_button0=000%7C0%7C06-13-2019&outboundFlight=button1&hidden_outboundFlight_button1=001%7C0%7C06-13-2019&hidden_outboundFlight_button2=002%7C0%7C06-13-2019&hidden_outboundFlight_button3=003%7C0%7C06-13-2019&numPassengers=1&advanceDiscount=&seatType=First&seatPref=Window&reserveFlights.x=104&reserveFlights.y=7
6/12 1:7:29|Utils|convertToSecond method called|time = 0.044999999999987494
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/cgi-bin/findflight?hidden_outboundFlight_button0=000%7C0%7C06-13-2019&outboundFlight=button1&hidden_outboundFlight_button1=001%7C0%7C06-13-2019&hidden_outboundFlight_button2=002%7C0%7C06-13-2019&hidden_outboundFlight_button3=003%7C0%7C06-13-2019&numPassengers=1&advanceDiscount=&seatType=First&seatPref=Window&reserveFlights.x=104&reserveFlights.y=7
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 2.8789999999999907
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/flights.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 9.774000000000001
6/12 1:7:29|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.2:81/tours/Merc10-dev/images/flights.gif
6/12 1:7:29|Utils|generateUrlInfoListDetail|URL = http://10.10.30.2:81/tours/Merc10-dev/images/home.gif
6/12 1:7:29|Utils|convertToSecond method called|time = 7.542000000000002
